Gene name	Zebrafish gene name
2510039O18Rik	si:dkeyp-104h9.5
Gpr62	si:dkeyp-111e5.4
Pcdha11	si:dkeyp-115d7.2
Pcdha2	si:dkeyp-115d7.2
Pcdha9	si:dkeyp-115d7.2
Gm42416	si:dkeyp-115d7.2
Pcdha12	si:dkeyp-115d7.2
Pcdha7	si:dkeyp-115d7.2
Pcdha3	si:dkeyp-115d7.2
Pcdha8	si:dkeyp-115d7.2
Pcdha1	si:dkeyp-115d7.2
Pcdha4	si:dkeyp-115d7.2
Pcdha6	si:dkeyp-115d7.2
Pcdha11	si:dkeyp-115d7.2
Pcdha5	si:dkeyp-115d7.2
Sh2d6	si:dkeyp-117b11.1
C530008M17Rik	si:dkeyp-117h8.2
Atxn7l3b	si:dkeyp-118b1.2
Atxn7l3	si:dkeyp-118b1.2
Fyb	si:dkeyp-118g6.4
AI597479	si:dkeyp-118h3.6
Gprin3	si:dkeyp-123h10.2
Tcrg-V5	si:dkeyp-13d12.11
Ccdc18	si:dkeyp-1a11.3
Cchcr1	si:dkeyp-20g2.1
Cchcr1	si:dkeyp-20g2.3
Gsg2	si:dkeyp-26a9.2
Dupd1	si:dkeyp-27c8.1
D630045J12Rik	si:dkeyp-27e10.3
Gbp4	si:dkeyp-30d6.2
Gbp9	si:dkeyp-30d6.2
Gbp8	si:dkeyp-30d6.2
Gbp10	si:dkeyp-30d6.2
Gbp6	si:dkeyp-30d6.2
Gm43302	si:dkeyp-30d6.2
Gbp11	si:dkeyp-30d6.2
Gbp2b	si:dkeyp-30d6.2
Gbp3	si:dkeyp-30d6.2
Gbp7	si:dkeyp-30d6.2
Gbp5	si:dkeyp-30d6.2
Gbp2	si:dkeyp-30d6.2
1110008L16Rik	si:dkeyp-33b5.4
BC067074	si:dkeyp-41f9.3
4833439L19Rik	si:dkeyp-44a8.2
Col23a1	si:dkeyp-44a8.4
1700001L19Rik	si:dkeyp-46h3.1
Zp2	si:dkeyp-50f7.2
Fibcd1	si:dkeyp-51b7.3
Gimap3	si:dkeyp-52c3.2
Gimap8	si:dkeyp-52c3.2
Gimap9	si:dkeyp-52c3.2
Gimap1	si:dkeyp-52c3.2
Gimap6	si:dkeyp-52c3.2
Gimap5	si:dkeyp-52c3.2
Gimap7	si:dkeyp-52c3.2
Gimap4	si:dkeyp-52c3.2
Gimap3	si:dkeyp-52c3.5
Gimap8	si:dkeyp-52c3.5
Gimap9	si:dkeyp-52c3.5
Gimap1	si:dkeyp-52c3.5
Gimap6	si:dkeyp-52c3.5
Gimap5	si:dkeyp-52c3.5
Gimap7	si:dkeyp-52c3.5
Gimap4	si:dkeyp-52c3.5
Prr18	si:dkeyp-57d7.4
Aurkc	si:dkeyp-67e1.3
Aurkb	si:dkeyp-67e1.3
Aurkc	si:dkeyp-67e1.6
Aurkb	si:dkeyp-67e1.6
Arhgap30	si:dkeyp-68b7.12
Zfp865	si:dkeyp-69b9.6
9130409J20Rik	si:dkeyp-72e1.6
Gm1673	si:dkeyp-75h12.5
Ccdc178	si:dkeyp-7a3.1
Akap14	si:dkeyp-81f3.4
Tor1aip2	si:dkeyp-82a1.6
Tor1aip1	si:dkeyp-82a1.6
Nuggc	si:dkeyp-85e10.1
Nuggc	si:dkeyp-85e10.2
Nuggc	si:dkeyp-85e10.3
Nlrp6	si:dkeyp-86c4.1
Rnf148	si:dkeyp-86f7.4
Rnf133	si:dkeyp-86f7.4
Rnf128	si:dkeyp-86f7.4
Ccdc71	si:dkeyp-87e7.4
Nlrp6	si:dkeyp-90h9.1
Prss53	si:dkeyp-93a5.2
Prss36	si:dkeyp-93a5.2
Prss53	si:dkeyp-93a5.3
Prss36	si:dkeyp-93a5.3
Mterf4	si:dkeyp-94h10.5
2310057M21Rik	si:rp71-19m20.1
Gatc	si:rp71-1c23.3
9130023H24Rik	si:rp71-1g18.1
Apold1	si:rp71-1g18.13
Fbxo6	si:rp71-1k13.6
Fbxo44	si:rp71-1k13.6
9230110C19Rik	si:rp71-1p14.7
Psma2	si:rp71-45k5.4
Jhy	si:rp71-56i13.6
Nlrp6	si:rp71-5o12.3
Fmn1	si:rp71-62i8.1
Gm1305	si:rp71-84d9.1
Gpa33	si:zfos-1011f11.1
Ildr2	si:zfos-1011f11.2
Zp1	si:zfos-1505d6.3
Cuta	si:zfos-169g10.3
H2-Ob	si:zfos-2070c2.3
H2-Ab1	si:zfos-2070c2.3
H2-Eb1	si:zfos-2070c2.3
H2-Eb2	si:zfos-2070c2.3
Cfap61	si:zfos-223e1.2
Nrk	si:zfos-2326c3.2
Nlrp6	si:zfos-364h11.2
H2-DMa	si:zfos-367g9.1
Srrm4	si:zfos-375h5.1
Cyp2b9	si:zfos-411a11.2
Cyp2a4	si:zfos-411a11.2
Cyp2b23	si:zfos-411a11.2
Cyp2b19	si:zfos-411a11.2
Cyp2g1	si:zfos-411a11.2
Cyp2a5	si:zfos-411a11.2
Cyp2a22	si:zfos-411a11.2
Cyp2a12	si:zfos-411a11.2
Cyp2f2	si:zfos-411a11.2
Cyp2t4	si:zfos-411a11.2
Cyp2c55	si:zfos-411a11.2
Cyp2c65	si:zfos-411a11.2
Cyp2c66	si:zfos-411a11.2
Cyp2c29	si:zfos-411a11.2
Cyp2c38	si:zfos-411a11.2
Cyp2c39	si:zfos-411a11.2
Cyp2c67	si:zfos-411a11.2
Cyp2c68	si:zfos-411a11.2
Cyp2c40	si:zfos-411a11.2
Cyp2c37	si:zfos-411a11.2
Cyp2c50	si:zfos-411a11.2
Cyp2e1	si:zfos-411a11.2
Cyp2c70	si:zfos-411a11.2
Cyp2c44	si:zfos-411a11.2
Cyp2s1	si:zfos-411a11.2
Cyp2b10	si:zfos-411a11.2
Cyp2b13	si:zfos-411a11.2
Cyp2c69	si:zfos-411a11.2
Cyp2c54	si:zfos-411a11.2
Aurkc	si:zfos-754c12.2
Aurkb	si:zfos-754c12.2
1810009A15Rik	si:zfos-932h1.2
Siae	siae
Siah1a	siah1
Siah1b	siah1
Siah2	siah2l
Siah3	siah2l
Hmcn2	sid4
Sidt2	sidt2
Sigirr	sigirr
Sigmar1	sigmar1
Sik1	sik1
Sik2	sik2a
Sik2	sik2b
Sike1	SIKE1
Sil1	SIL1
Sim1	sim1a
Sim1	sim1b
Sin3a	sin3aa
Sin3a	sin3ab
Sin3b	sin3b
Sipa1	SIPA1
Sipa1l1	sipa1l1
Sipa1l2	sipa1l2
Sipa1l3	sipa1l3
Sirt1	sirt1
Sirt2	sirt2
Sirt3	sirt3
Sirt4	sirt4
Sirt5	sirt5
Sirt6	sirt6
Sirt7	sirt7
Siva1	siva1
Six1	six1a
Six1	six1b
Six2	six2a
Six2	six2b
Six3	six3a
Six3	six3b
Gm27275	Six3os1_5
Six4	six4a
Six4	six4b
Six5	six5
Six6	six6a
Six6	six6b
Ska1	ska1
Ska2	ska2
Ska3	ska3
Skap1	skap1
Skap2	skap2
Ski	skia
Ski	skib
Skil	skila
Skil	skilb
Skiv2l	skiv2l
Skiv2l2	skiv2l2
Skor1	skor1a
Skor1	skor1b
Skp1a	skp1
Skp2	skp2
Sla	SLA (1 of many)
Sla	sla1
Sla2	sla2
Sla2	SLA2 (1 of many)
Slain1	slain1a
Slain2	slain2
Slbp	slbp
Slc10a1	slc10a1
Slc10a2	slc10a2
Gm5868	slc10a4
Slc10a4	slc10a4
Slc10a7	slc10a7
Slc11a2	slc11a2
Slc12a1	slc12a1
Slc12a2	slc12a2
Slc12a3	slc12a3
Slc12a4	slc12a4
Slc12a5	slc12a5a
Slc12a5	slc12a5b
Slc12a7	slc12a7a
Slc12a7	slc12a7b
Slc12a8	slc12a8
Slc12a9	slc12a9
Slc13a1	slc13a1
Slc13a2	slc13a2
Slc13a3	slc13a3
Slc13a4	slc13a4
Slc13a5	slc13a5a
Slc13a5	slc13a5b
Slc14a1	slc14a2
Slc14a2	slc14a2
Slc15a1	slc15a1a
Slc15a1	slc15a1b
Slc15a2	slc15a2
Slc15a4	slc15a4
Slc15a5	SLC15A5
Slc16a10	slc16a10
Slc16a12	slc16a12a
Slc16a12	slc16a12b
Slc16a13	slc16a13
Slc16a1	slc16a1a
Slc16a1	slc16a1b
Slc16a2	SLC16A2
Slc16a3	slc16a3
Slc16a3	SLC16A3 (1 of many)
Slc16a4	slc16a4
Slc16a5	slc16a5a
Slc16a5	slc16a5b
Slc16a6	SLC16A6 (1 of many)
Slc16a6	slc16a6a
Slc16a6	slc16a6b
Slc16a7	SLC16A7
Slc16a8	slc16a8
Slc16a9	slc16a9a
Slc16a9	slc16a9b
Slc17a2	SLC17A3
Slc17a3	SLC17A3
Slc17a1	SLC17A3
Slc17a4	SLC17A3
Slc17a5	slc17a5
Slc17a6	slc17a6a
Slc17a6	slc17a6b
Slc17a7	slc17a7a
Slc17a7	slc17a7b
Slc17a8	slc17a8
Slc17a9	slc17a9a
Slc17a9	slc17a9b
Slc18a1	SLC18A1
Slc18a2	slc18a2
Slc18a3	slc18a3a
Slc18b1	slc18b1
Slc19a1	SLC19A1
Slc19a2	slc19a2
Slc19a3	slc19a3a
Slc19a3	slc19a3b
Slc1a1	slc1a1
Slc1a2	slc1a2a
Slc1a2	slc1a2b
Slc1a3	slc1a3a
Slc1a3	slc1a3b
Slc1a4	slc1a4
Slc1a5	slc1a5
Slc1a6	slc1a6
Slc1a7	slc1a7a
Slc1a7	slc1a7b
Slc20a1	slc20a1a
Slc20a1	slc20a1b
Slc20a2	slc20a2
Slc22a13b-ps	slc22a13b
Slc22a13	slc22a13b
Slc22a15	slc22a15
Slc22a16	slc22a16
Slc22a17	slc22a17
Slc22a18	slc22a18
Slc22a2	slc22a2
Slc22a1	slc22a2
Slc22a5	slc22a21
Slc22a21	slc22a21
Slc22a4	slc22a21
Slc22a23	slc22a23
Slc22a3	SLC22A3
Slc22a5	slc22a4
Slc22a21	slc22a4
Slc22a4	slc22a4
Slc22a5	slc22a5
Slc22a21	slc22a5
Slc22a4	slc22a5
Slc22a20	slc22a6l
Slc22a7	SLC22A7 (1 of many)
Slc22a7	slc22a7a
Slc22a7	slc22a7b.1
Slc22a7	slc22a7b.2
Slc22a7	slc22a7b.3
Slc23a1	slc23a1
Slc23a2	slc23a2
Slc23a3	slc23a3
Slc24a1	slc24a1
Slc24a3	slc24a3
Slc24a4	slc24a4a
Slc24a4	slc24a4b
Slc24a5	slc24a5
Slc25a1	SLC25A1 (1 of many)
Slc25a10	SLC25A10
Slc25a11	slc25a11
Slc25a13	slc25a13
Slc25a14	slc25a14
Slc25a2	slc25a15a
Slc25a15	slc25a15a
Slc25a2	slc25a15b
Slc25a15	slc25a15b
Slc25a16	slc25a16
Slc25a17	slc25a17
Slc25a18	slc25a18
Slc25a19	slc25a19
Slc25a1	slc25a1a
Slc25a1	slc25a1b
Slc25a20	slc25a20
Slc25a21	slc25a21
Slc25a22	SLC25A22 (1 of many)
Slc25a23	slc25a23a
Slc25a23	slc25a23b
Slc25a54	slc25a24
Slc25a24	slc25a24
Slc25a25	slc25a25a
Slc25a25	slc25a25b
Slc25a26	slc25a26
Slc25a27	slc25a27
Slc25a28	slc25a28
Slc25a29	slc25a29
Slc25a29	SLC25A29 (1 of many)
Slc25a32	slc25a32a
Slc25a32	slc25a32b
Slc25a33	slc25a33
Slc25a34	SLC25A34
Slc25a35	slc25a35
Slc25a36	slc25a36a
Slc25a37	slc25a37
Gm16867	slc25a37
Slc25a38	slc25a38a
Slc25a38	slc25a38b
Slc25a39	slc25a39
Slc25a3	slc25a3a
Slc25a3	slc25a3b
Slc25a4	slc25a4
Slc25a42	slc25a42
Slc25a43	slc25a43
Slc25a44	slc25a44a
Slc25a44	slc25a44b
Slc25a46	slc25a46
Slc25a47	slc25a47a
Slc25a47	slc25a47b
Slc25a48	slc25a48
Slc25a51	slc25a51a
Slc25a51	slc25a51b
Slc25a5	slc25a6
Slc26a1	slc26a1
Slc26a10	slc26a10
Slc26a11	slc26a11
Slc26a2	slc26a2
Slc26a3	slc26a3.1
Slc26a3	slc26a3.2
Slc26a4	slc26a4
Slc26a5	slc26a5
Slc26a6	slc26a6
Slc26a6	SLC26A6 (1 of many)
Slc26a6	slc26a6l
Slc27a1	slc27a1a
Nlrp6	slc27a1b
Slc27a1	slc27a1b
Slc27a2	slc27a2a
Slc27a5	slc27a2a
Slc27a2	slc27a2b
Slc27a5	slc27a2b
Slc27a3	SLC27A3
Slc27a4	slc27a4
Slc27a6	slc27a6
Slc28a2	slc28a1
Gm14085	slc28a1
Slc28a1	slc28a1
Slc29a1	slc29a1a
Slc29a1	slc29a1b
Slc29a2	slc29a2
Slc29a2	SLC29A2 (1 of many)
Slc29a3	slc29a3
Slc29a4	slc29a4
Slc2a10	slc2a10
Slc2a12	slc2a12
Slc2a13	slc2a13b
Slc2a1	slc2a1a
Slc2a1	slc2a1b
Slc2a2	slc2a2
Slc2a3	slc2a3a
Slc2a3	slc2a3b
Slc2a5	slc2a5
Slc2a6	slc2a6
Slc2a8	slc2a8
Slc30a10	slc30a10
Slc30a1	slc30a1a
Slc30a1	slc30a1b
Slc30a3	slc30a2
Slc30a4	slc30a4
Slc30a5	slc30a5
Slc30a6	slc30a6
Slc30a7	slc30a7
Slc30a8	slc30a8
Slc30a9	slc30a9
Slc31a1	slc31a1
Slc31a2	slc31a2
Slc32a1	slc32a1
Slc33a1	slc33a1
Slc34a1	slc34a1a
Slc34a1	slc34a1b
Slc34a2	slc34a2a
Slc34a2	slc34a2b
Slc35a1	slc35a1
Slc35a2	slc35a2
Slc35a3	slc35a3a
Slc35a3	slc35a3b
Slc35a5	slc35a5
Slc35b1	slc35b1
Slc35b2	slc35b2
Slc35b3	slc35b3
Slc35b4	slc35b4
Slc35c1	slc35c1
Slc35c2	slc35c2
Slc35d1	slc35d1a
Slc35d1	slc35d1b
Slc35d2	slc35d2
Slc35e1	slc35e1
Slc35e3	slc35e3
Slc35e4	slc35e4
Slc35f1	slc35f1
Slc35f2	slc35f2
Slc35f2	slc35f2l
Slc35f3	slc35f3a
Slc35f3	slc35f3b
Slc35f4	slc35f4
Slc35f6	slc35f6
Slc35g1	SLC35G1
Slc35g2	slc35g2a
Slc35g2	slc35g2b
Slc36a3	slc36a1
Slc36a2	slc36a1
Slc36a1	slc36a1
Slc36a4	slc36a4
Slc37a1	slc37a1
Slc37a2	slc37a2
Slc37a3	SLC37A3
Slc37a4	slc37a4a
Slc37a4	slc37a4b
Slc38a10	slc38a10
Slc38a11	slc38a11
Slc38a2	slc38a2
Slc38a3	slc38a3a
Slc38a3	slc38a3b
Slc38a4	slc38a4
Slc38a5	slc38a5a
Slc38a5	slc38a5b
Slc38a6	slc38a6
Slc38a7	slc38a7
Slc38a8	SLC38A8 (1 of many)
Slc38a8	slc38a8b
Slc38a9	slc38a9
Slc39a2	slc39a1
Slc39a10	slc39a10
Slc39a13	slc39a13
Slc39a14	slc39a14
Slc39a1	slc39a3
Slc39a4	slc39a4
Slc39a5	slc39a5
Slc39a6	slc39a6
Slc39a7	slc39a7
Slc39a8	slc39a8
Slc39a9	slc39a9
Slc3a1	slc3a1
Slc3a2	SLC3A2 (1 of many)
Slc3a2	slc3a2a
Slc3a2	slc3a2b
Slc40a1	slc40a1
Slc41a1	slc41a1
Slc41a2	slc41a2a
Slc41a2	slc41a2b
Slc41a3	SLC41A3
Slc43a1	slc43a1a
Slc43a1	slc43a1b
Slc43a2	slc43a2a
Slc43a2	slc43a2b
Slc43a3	slc43a3a
Slc43a3	slc43a3b
Slc44a1	slc44a1a
Slc44a1	slc44a1b
Slc44a2	slc44a2
Slc44a2	SLC44A2 (1 of many)
Slc44a5	slc44a5a
Slc44a5	slc44a5b
Slc45a1	slc45a1
Slc45a2	slc45a2
Slc45a3	slc45a3
Slc45a4	slc45a4
Slc46a1	slc46a1
Slc46a2	slc46a2
Slc46a3	slc46a3
Slc46a3	SLC46A3 (1 of many)
Slc47a2	slc47a1
Slc47a1	slc47a1
Slc47a2	slc47a2
Slc47a1	slc47a2
Slc48a1	slc48a1a
Slc48a1	slc48a1b
Slc4a10	slc4a10a
Slc4a10	slc4a10b
Slc4a11	slc4a11
Slc4a1	slc4a1a
Slc4a1ap	slc4a1ap
Slc4a1	slc4a1b
Slc4a2	slc4a2a
Slc4a2	slc4a2b
Slc4a4	slc4a4a
Slc4a4	slc4a4b
Slc4a5	slc4a5
Slc4a5	SLC4A5 (1 of many)
Slc4a7	slc4a7
Slc4a8	slc4a8
Slc50a1	slc50a1
Slc51a	slc51a
Slc52a2	slc52a2
Slc52a3	slc52a3
Gm5134	slc5a1
Slc5a4b	slc5a1
Slc5a4a	slc5a1
Slc5a1	slc5a1
Slc5a10	SLC5A10
Slc5a11	slc5a11
Slc5a12	slc5a12
Slc5a2	slc5a2
Slc5a3	slc5a3a
Slc5a3	slc5a3b
Slc5a5	slc5a5
Slc5a6	slc5a6a
Slc5a6	slc5a6b
Slc5a7	SLC5A7 (1 of many)
Slc5a7	slc5a7a
Slc5a8	slc5a8
Slc5a9	slc5a9
Slc6a11	slc6a11b
Slc6a13	SLC6A13
Slc6a14	slc6a14
Slc6a15	slc6a15
Slc6a17	slc6a17
Slc6a18	slc6a18
Slc6a19	slc6a19a.1
Slc6a19	slc6a19a.2
Slc6a19	slc6a19b
Slc6a1	slc6a1a
Slc6a1	slc6a1b
Slc6a2	slc6a2
Slc6a3	slc6a3
Slc6a4	slc6a4a
Slc6a5	slc6a5
Slc6a6	slc6a6a
Slc6a6	slc6a6b
Slc6a7	SLC6A7
Slc6a8	slc6a8
Slc6a9	slc6a9
Slc7a1	slc7a1
Slc7a1	SLC7A1 (1 of many)
Slc7a10	slc7a10a
Slc7a10	slc7a10b
Slc7a11	slc7a11
Slc7a14	slc7a14a
Slc7a14	slc7a14b
Slc7a2	slc7a2
AU018091	slc7a3a
Slc7a3	slc7a3a
AU018091	slc7a3b
Slc7a3	slc7a3b
Slc7a4	slc7a4
Slc7a5	slc7a5
Slc7a6	slc7a6
Slc7a6os	slc7a6os
Slc7a7	slc7a7
Slc7a8	SLC7A8 (1 of many)
Slc7a8	slc7a8a
Slc7a9	slc7a9
Slc8a1	slc8a1a
Slc8a1	slc8a1b
Slc8a2	slc8a2a
Slc8a2	slc8a2b
Slc8a3	slc8a3
Slc8b1	slc8b1
Slc9a1	SLC9A1
Slc9a4	slc9a2
Slc9a2	slc9a2
Slc9a3	slc9a3.1
Slc9a3	slc9a3.2
Slc9a3r1	slc9a3r1
Slc9a3r1	SLC9A3R1 (1 of many)
Slc9a3r2	SLC9A3R2 (1 of many)
Slc9a5	slc9a5
Slc9a6	slc9a6a
Slc9a6	slc9a6b
Slc9a7	slc9a7
Slc9a8	slc9a8
Slc9b2	SLC9B2
Slc9b1	SLC9B2
Slco1c1	slco1c1
Slco2a1	slco2a1
Slco2b1	slco2b1
Slco3a1	slco3a1
Slco3a1	SLCO3A1 (1 of many)
Slco4a1	slco4a1
Slco5a1	slco5a1
Slco5a1	slco5a2
Slf1	slf1
Fam178a	slf2
Slirp	slirp
Slit1	slit1a
Slit1	slit1b
Slit2	slit2
Slit3	slit3
Slitrk1	slitrk1
Slitrk2	slitrk2
Slitrk3	SLITRK3 (1 of many)
Slitrk3	slitrk3b
Slitrk4	slitrk4
Slitrk5	SLITRK5 (1 of many)
Slitrk5	slitrk5b
Slitrk6	slitrk6
Slk	slka
Slmap	slmapa
Sltm	sltm
Slu7	slu7
Slx1b	slx1b
Slx4	slx4
Slx4ip	slx4ip
Smad2	smad2
Smad3	smad3a
Smad3	smad3b
Smad4	SMAD4 (1 of many)
Smad4	smad4a
Smad6	smad6a
Smad6	smad6b
Smad7	smad7
Smad9	smad9
Smap1	smap1
Smap2	smap2
Smarca1	smarca1
Smarca2	smarca2
Smarca4	SMARCA4 (1 of many)
Smarca4	smarca4a
Smarcad1	smarcad1a
Smarcad1	smarcad1b
Smarcal1	smarcal1
Smarcb1	smarcb1a
Smarcb1	smarcb1b
Smarcc1	smarcc1a
Smarcc1	smarcc1b
Smarcc2	smarcc2
Smarcd1	smarcd1
Smarcd2	smarcd2
Smarcd3	smarcd3a
Smarcd3	smarcd3b
Smarce1	smarce1
Smc1a	smc1a
Smc1a	smc1al
Smc1b	smc1b
Smc2	smc2
Smc3	smc3
Smc4	smc4
Smc5	smc5
Smc6	smc6
Smchd1	smchd1
Smco4	smco4
Smcr8	smcr8a
Smcr8	smcr8b
Smdt1	smdt1a
Smdt1	smdt1b
Ppp4r3a	smek1
Rexo2	smfn
Smg1	smg1
Smg5	smg5
Smg6	smg6
Smg7	smg7
Smg8	smg8
Smg9	smg9
Smim10l1	SMIM10
Smim10l2a	SMIM10
Smim12	smim12
Smim13	smim13
Smim14	smim14
Gm43552	smim14
Smim15	smim15
Smim18	SMIM18
Smim19	smim19
Smim4	smim4
Smim7	smim7
Smim8	smim8
Smn1	smn1
Smndc1	smndc1
Smo	smo
Smoc2	smoc2
Smox	smox
Smpd1	smpd1
Smpd2	smpd2a
Smpd2	smpd2b
Smpd3	smpd3
Smpd4	smpd4
Smpdl3a	smpdl3a
Smpdl3b	smpdl3b
Smpx	smpx
Sms	sms
Smtn	smtnb
Smtnl2	smtnl
Smu1	smu1a
Smu1	smu1b
Smug1	smug1
Smurf1	smurf1
Smurf2	smurf2
Lsm2	smx5
Smyd1	smyd1a
Smyd1	smyd1b
Smyd2	smyd2a
Smyd3	smyd3
Smyd4	smyd4
Smyd5	smyd5
Myh7	smyhc1
Myh6	smyhc2
Snai1	snai1a
Snai1	snai1b
Snai2	snai2
Snai3	snai3
Snap23	snap23.1
Snap23	snap23.2
Snap25	snap25a
Snap25	snap25b
Snap29	snap29
Snap47	snap47
Snap91	snap91
AC124712.1	snapc1a
Snapc1	snapc1a
AC124712.1	snapc1b
Snapc1	snapc1b
Snapc2	snapc2
Snapc3	snapc3
Snapc4	snapc4
Snapc5	snapc5
Snapin	snapin
Sncaip	sncaip
Sncb	sncb
Snd1	snd1
Sned1	sned1
Snf8	snf8
Snip1	snip1
Snn	snn
Snora16a	snopsi28S-3327
Snord1c	snoR38
Snord1b	snoR38
Gm24253	snoR38
Snord1a	snoR38
Gm22620	SNORA1
Gm25636	SNORA13
Gm23639	SNORA13
Gm23362	SNORA13
Gm26311	SNORA13
Gm26397	SNORA14
Gm23454	SNORA16
Snora16a	SNORA16
Gm24896	SNORA16
Gm22144	SNORA17
Gm25564	SNORA17
Gm25766	SNORA17
Gm22671	SNORA17
Gm22777	SNORA17
Gm25167	SNORA17
Gm24555	SNORA17
Gm25275	SNORA17
Gm23319	SNORA17
Gm22269	SNORA17
Gm25161	SNORA17
Gm25053	SNORA17
Gm23220	SNORA17
Gm22660	SNORA17
Gm24985	SNORA17
Gm23675	SNORA17
Gm24298	SNORA17
Gm22324	SNORA17
Gm24429	SNORA17
Gm24792	SNORA17
Gm23176	SNORA17
Gm23077	SNORA17
Gm24373	SNORA17
Gm23703	SNORA17
Gm24228	SNORA17
Gm25417	SNORA17
Gm24334	SNORA17
Gm23195	SNORA17
Gm25406	SNORA17
Gm22337	SNORA17
Gm26423	SNORA17
Gm24403	SNORA17
Gm26436	SNORA17
Gm24844	SNORA17
Gm25168	SNORA17
Gm24677	SNORA17
Gm22599	SNORA17
Gm23674	SNORA17
Gm22034	SNORA17
Gm26148	SNORA17
Gm22149	SNORA17
Gm24679	SNORA17
Gm24791	SNORA17
Gm23609	SNORA17
Gm22018	SNORA17
Gm24230	SNORA17
Gm25617	SNORA17
Gm24771	SNORA17
Gm25723	SNORA17
Gm24719	SNORA17
Gm25264	SNORA17
Gm26208	SNORA17
Gm24469	SNORA17
Gm25608	SNORA17
Gm22379	SNORA17
Gm22674	SNORA17
Gm25668	SNORA17
Gm26379	SNORA17
Gm23129	SNORA17
Gm24987	SNORA17
Gm26162	SNORA17
Gm25148	SNORA17
Gm23321	SNORA17
Gm26144	SNORA17
Gm23596	SNORA17
Gm23707	SNORA17
Gm22372	SNORA17
Gm22592	SNORA17
Gm23608	SNORA17
Gm26082	SNORA17
Gm25222	SNORA17
Gm24433	SNORA17
Snora43	SNORA17
Gm23377	SNORA17
Gm22330	SNORA17
Gm24981	SNORA17
Gm24850	SNORA17
Gm23908	SNORA17
Snora17	SNORA17
Gm26186	SNORA18
Gm23208	SNORA18
Gm22541	SNORA18
Gm24455	SNORA18
Gm24769	SNORA18
Snora19	SNORA19
Gm23658	SNORA19
Gm22027	SNORA19
Gm24625	SNORA19
Gm22729	SNORA19
Gm26158	SNORA19
Gm26363	SNORA19
Gm22806	SNORA2
Gm25896	SNORA2
Snora34	SNORA2
Gm22683	SNORA2
Snora2b	SNORA2
Gm22804	SNORA2
Gm22299	SNORA2
Gm24406	SNORA2
Gm22704	SNORA2
Gm24166	SNORA2
Gm22353	SNORA2
Gm27326	SNORA21
Snora23	SNORA23
Gm23482	SNORA24
Gm24918	SNORA24
Gm26458	SNORA24
Gm24252	SNORA24
Snora24	SNORA24
Gm23012	SNORA24
Gm26147	SNORA24
Gm24172	SNORA24
Gm24338	SNORA24
Gm24233	SNORA26
Gm23593	SNORA26
Gm24729	SNORA26
Gm24988	SNORA26
Gm22786	SNORA26
Snora26	SNORA26
Gm23202	SNORA27
Gm25215	SNORA29
Gm26130	SNORA29
Gm22884	SNORA29
Gm25539	SNORA3
Gm24888	SNORA3
Gm22276	SNORA3
Gm22673	SNORA3
Gm25133	SNORA30
Snora30	SNORA30
Gm25969	SNORA31
Gm22303	SNORA32
Gm25188	SNORA32
Gm23713	SNORA32
Gm23406	SNORA32
Gm24610	SNORA32
Gm22293	SNORA32
Gm22459	SNORA32
Gm24355	SNORA32
Gm24412	SNORA32
Gm22615	SNORA32
Gm23451	SNORA32
Gm22358	SNORA32
Gm27619	SNORA32
Gm23404	SNORA32
Gm23299	SNORA32
Gm23939	SNORA32
Gm25859	SNORA32
Gm23455	SNORA32
Gm25876	SNORA32
Snora35	SNORA35
Gm25107	SNORA35
Gm25410	SNORA36
Gm25520	SNORA36
Gm26175	SNORA36
Snora36b	SNORA36
Gm25136	SNORA36
Gm26225	SNORA36
Gm22247	SNORA36
Gm25635	SNORA36
Gm23613	SNORA36
Gm24143	SNORA38
Gm25388	SNORA38
Gm22944	SNORA38
Gm23105	SNORA38
Gm25967	SNORA38
Gm23442	SNORA38
Gm22748	SNORA42
Gm25138	SNORA42
Gm22952	SNORA42
Gm25273	SNORA42
Gm25945	SNORA42
Gm26123	SNORA42
Gm23127	SNORA42
Gm26205	SNORA42
Gm24284	SNORA42
Gm25544	SNORA42
Gm25125	SNORA42
Gm24696	SNORA42
Gm26286	SNORA42
Gm26394	SNORA42
Gm23532	SNORA42
Gm23317	SNORA42
Gm24937	SNORA42
Gm23300	SNORA42
Gm22957	SNORA42
Snora47	SNORA47
Gm22447	SNORA5
Gm24568	SNORA5
Gm23346	SNORA5
Gm22581	SNORA5
Gm23561	SNORA5
Snora5c	SNORA5
Gm24829	SNORA5
Gm25517	SNORA5
Gm23568	SNORA5
Gm24313	SNORA5
Gm26047	SNORA50
Gm26265	SNORA50
Gm22711	SNORA50
Gm23786	SNORA50
Gm22532	SNORA50
Gm24119	SNORA53
Gm23297	SNORA54
Gm22889	SNORA55
Gm26048	SNORA55
Gm25370	SNORA55
Gm22154	SNORA55
Gm25788	SNORA55
Gm23974	SNORA55
Gm24620	SNORA55
Gm25290	SNORA57
Gm26132	SNORA57
Snora57	SNORA57
Gm23456	SNORA62
Gm24044	SNORA62
Gm26447	SNORA63
Gm23679	SNORA63
Gm24201	SNORA63
Gm25428	SNORA63
Gm23772	SNORA63
Gm25852	SNORA63
Gm26075	SNORA65
Snora65	SNORA65
Gm26440	SNORA65
Gm22807	SNORA65
Gm24613	SNORA65
Gm25379	SNORA65
Gm23877	SNORA68
Snora68	SNORA68
