Gene name	Chicken gene name
Rchy1	Rchy1
Rcl1	RCL1
Rcn1	RCN1
Rcn2	RCN2
Rcor1	RCOR1
Rcor3	RCOR3
Rcsd1	RCSD1
Rd3	RD3
Rd3l	RD3L
Rdh10	RDH10
Rdh14	RDH14
Rdh5	RDH5
Rdh8	RDH8
Rdm1	RDM1
Rdx	RDX
Rec114	REC114
Reck	RECK
Recql	RECQL
Recql5	RECQL5
Reep1	REEP1
Reep3	REEP3
Reep5	REEP5
Reg4	REG4
Rel	REL
Rela	RELA
Rell1	RELL1
Rell2	RELL2
Reln	RELN
Rem1	REM1
Ren1	REN
Reps1	REPS1
Reps2	REPS2
Rer1	RER1
Rerg	RERG
Rergl	RERGL
Ret	RET
Fam134b	RETREG1
Fam134c	RETREG3
Retsat	RETSAT
Rev1	REV1
Rev3l	REV3L
Rexo1	REXO1
Rexo2	REXO2
Rexo4	REXO4
2610020H08Rik	REXO5
Rfc1	RFC1
Rfc2	RFC2
Rfc3	RFC3
Rfc4	RFC4
Rfc5	RFC5
Rfesd	RFESD
Rflnb	RFLNB
Rfng	RFNG
Rftn1	RFTN1
Rftn2	RFTN2
Rfwd2	RFWD2
Rfx2	RFX2
Rfx3	RFX3
Rfx4	RFX4
Rfx5	RFX5
Rfx6	RFX6
Rfx7	RFX7
Rfx8	RFX8
Rfxank	RFXANK
Rfxap	RFXAP
Rgcc	RGCC
Rgl1	RGL1
Rgma	RGMA
Rgmb	RGMB
Rgn	RGN
Rgp1	RGP1
Rgr	RGR
Rgs1	RGS1
Rgs10	RGS10
Rgs11	RGS11
Rgs12	RGS12
Rgs13	RGS13
Rgs14	RGS14
Rgs16	RGS16
Rgs17	RGS17
Rgs18	RGS18
Rgs19	RGS19
Rgs2	RGS2
Rgs20	RGS20
Rgs21	RGS21
Rgs22	RGS22
Rgs4	RGS4
Rgs5	RGS5
Rgs6	RGS6
Rgs7	RGS7
Rgs7bp	RGS7BP
Rgs8	RGS8
Rgs9	RGS9
Rgs9bp	RGS9BP
Rhag	RHAG
Rhbdd1	RHBDD1
Rhbdf1	RHBDF1
Rhbdf2	RHBDF2
Rhbdl1	RHBDL1
Rhbdl3	RHBDL3
Rhbg	RHBG
Gm38392	RHBG
Rhd	RHCE
Rhcg	RHCG
Rho	RHO
Rhob	RHOB
Rhobtb1	RHOBTB1
Rhobtb2	RHOBTB2
Rhobtb3	RHOBTB3
Rhoc	RHOC
Rhod	RHOD
Rhof	RHOF
Rhog	RHOG
Rhoj	RHOJ
Rhoq	RHOQ
Rhot1	RHOT1
Gm20683	RHOT2
Rhot2	RHOT2
Rhov	RHOV
Rhpn2	RHPN2
Ribc2	RIBC2
Ric1	RIC1
Ric3	RIC3
Ric8a	RIC8A
Ric8b	RIC8B
Rictor	RICTOR
Rida	RIDA
Rif1	RIF1
Rilp	RILP
Rimbp2	RIMBP2
Rimklb	RIMKLB
Rims1	RIMS1
Rims2	RIMS2
Rims3	RIMS3
Rims4	RIMS4
Rin3	RIN3
Rint1	RINT1
Riok1	RIOK1
Riok3	RIOK3
Riox1	RIOX1
Riox2	RIOX2
Ripk1	RIPK1
Ripk2	RIPK2
Ripk4	RIPK4
Fam65a	RIPOR1
Fam65c	RIPOR3
Ripply2	RIPPLY2
Rit1	RIT1
Rit2	RIT2
Rlbp1	RLBP1
Rlf	RLF
Abce1	RLI
Rlim	RLIM
Rmdn1	RMDN1
Rmdn3	RMDN3
Rmi1	RMI1
Rmi2	RMI2
Rmnd1	RMND1
Rmnd5a	RMND5A
Gm27753	RMST_6
Gm27588	RMST_7
Gm27608	RMST_8
Gm27999	RMST_9
Rnaseh2b	RNASEH2B
Rnasel	RNASEL
Rnd1	RND1
Rnd2	RND2
Rnd3	RND3
Rnf10	RNF10
Rnf103	RNF103
Rnf11	RNF11
Rnf111	RNF111
Rnf121	RNF121
Rnf122	RNF122
Rnf123	RNF123
Rnf126	RNF126
Rnf13	RNF13
Rnf130	RNF130
Rnf138rt1	RNF138
Rnf138	RNF138
Rnf139	RNF139
Rnf14	RNF14
Rnf141	RNF141
Rnf144a	RNF144A
Rnf144b	RNF144B
Rnf145	RNF145
Rnf146	RNF146
Rnf149	RNF149
Rnf150	RNF150
Rnf152	RNF152
Rnf157	RNF157
Rnf165	RNF165
Rnf166	RNF166
Rnf168	RNF168
Rnf169	RNF169
Rnf17	RNF17
Rnf170	RNF170
Gm45692	RNF170
Rnf180	RNF180
Rnf182	RNF182
Rnf185	RNF185
Rnf19a	RNF19A
Rnf2	RNF2
Rnf20	RNF20
Rnf208	RNF208
Rnf212	RNF212
Rnf215	RNF215
Rnf216	RNF216
Rnf217	RNF217
Rnf219	RNF219
Rnf222	RNF222
Rnf223	RNF223
Rnf24	RNF24
Rnf25	RNF25
Gm9008	RNF26
Rnf26	RNF26
Rnf26	RNF26
Rnf32	RNF32
Rnf34	RNF34
Rnf38	RNF38
Rnf4	RNF4
Rnf41	RNF41
Rnf43	RNF43
Rnf44	RNF44
Rnf6	RNF6
Gm7075	RNF7
Rnf7	RNF7
Rnf8	RNF8
Gm28043	RNF8
Rnft1	RNFT1
Rnft2	RNFT2
Rngtt	RNGTT
Rnh1	RNH1
Rnls	RNLS
Rnmt	RNMT
Rnpc3	RNPC3
Rnpep	RNPEP
Rnps1	RNPS1
Robo2	ROBO2
Robo3	ROBO3
Rock1	ROCK1
Rock2	ROCK2
Rogdi	ROGDI
Romo1	ROMO1
Ror1	ROR1
Ror2	ROR2
Rora	RORA
Rorb	RORB
Rorc	RORC
Ros1	ROS1
Tpd52	RP11-26J3.4
Tk2	RP11-403P17.5
Rp2	RP2
Higd1a	RP4-613B23.5
Rp9	RP9
Rpa1	RPA1
Rpa3	RPA3
Rpap1	RPAP1
Rpap2	RPAP2
Rpap3	RPAP3
Rpe65	RPE65
Rpf2	RPF2
Rph3a	RPH3A
Rph3al	RPH3AL
Rpia	RPIA
Rpl10a	RPL10A
Rpl10-ps3	RPL10L
Rpl10l	RPL10L
Rpl10	RPL10L
Rpl11	RPL11
Gm5093	RPL11
Gm10036	RPL11
Rpl12	RPL12
Gm16519	RPL12
Rpl13	RPL13
Rpl13-ps3	RPL13
Rpl14	RPL14
Rpl15	RPL15
Gm10020	RPL15
Rpl19	RPL19
Rpl21-ps4	RPL21
Rpl22	RPL22
Rpl22l1	RPL22L1
Rpl23	RPL23
Rpl23a	RPL23A
Gm21726	RPL23A
Rpl23a-ps3	RPL23A
Gm6096	RPL23A
Rpl24	RPL24
Gm17430	RPL24
Rpl27a	RPL27A
Rpl28	RPL28
Rpl3	RPL3
Rpl30	RPL30
Rpl31	RPL31
Rpl32	RPL32
Rpl34	RPL34
Gm2178	RPL34
Rpl35	RPL35
Gm2000	RPL35
Gm10269	RPL35
Gm8444	RPL35
Rpl36	RPL36
Rpl36-ps4	RPL36
Gm8973	RPL36
Gm8888	RPL36
Rpl37	RPL37
Rpl37a	RPL37A
Rpl38	RPL38
Rpl3l	RPL3L
Rpl4	RPL4
Rpl5	RPL5
Rpl6	RPL6
Rpl7	RPL7
Rpl7a	RPL7A
Gm14214	RPL7A
Rpl7a-ps3	RPL7A
Rpl7a-ps5	RPL7A
Rpl7l1	RPL7L1
Rpl8	RPL8
Rpl9-ps1	RPL9
Rpl9	RPL9
Rpl9-ps6	RPL9
Rplp0	RPLP0
Rplp1	RPLP1
Gm10073	RPLP1
Rplp2	RPLP2
Rpn1	RPN1
Rpn2	RPN2
Rpp25	RPP25
Rpp25l	RPP25L
Rpp30	RPP30
Rpp38	RPP38
Rpp40	RPP40
Rprd1a	RPRD1A
Rprd2	RPRD2
Rps12	RPS12
Rps12-ps3	RPS12
Rps13	RPS13
Rps14	RPS14
Rps15	RPS15
Rps15a	RPS15A
Rps16	RPS16
Rps17	RPS17
Rps19	RPS19
Rps19bp1	RPS19BP1
Rps2	RPS2
Gm6576	RPS2
Gm8225	RPS2
Rps2-ps6	RPS2
Rps20	RPS20
Rps21	RPS21
Rps23	RPS23
Rps25	RPS25
Rps26	RPS26
Rps27	RPS27
Rps27rt	RPS27
Rps27a	RPS27A
Rps27l	RPS27L
Rps28	RPS28
Rps29	RPS29
Rps3	RPS3
Rps3a1	RPS3A
Gm15013	RPS4
Rps4x	RPS4
Rps5	RPS5
Rps6	RPS6
Rps6ka1	RPS6KA
Rps6ka2	RPS6KA2
Rps6ka3	RPS6KA3
Rps6ka5	RPS6KA5
Rps6ka6	RPS6KA6
Rps6kb1	RPS6KB1
Rps6kb2	RPS6KB2
Rps7	RPS7
Gm9493	RPS7
Rps8	RPS8
Rpsa	RPSA
Rptor	RPTOR
Rpusd1	RPUSD1
Rpusd2	RPUSD2
Rpusd4	RPUSD4
Rrad	RRAD
Rragc	RRAGC
Rragd	RRAGD
Rras2	RRAS2
Rrbp1	RRBP1
Rreb1	RREB1
Rrh	RRH
Rrm1	RRM1
Rrm2	RRM2
Rrm2b	RRM2B
Rrn3	RRN3
Rrnad1	RRNAD1
Rrp12	RRP12
Rrp15	RRP15
Rrp36	RRP36
Rrp7a	RRP7A
Rrs1	RRS1
Rs1	RS1
Rsad2	RSAD2
Rsbn1	RSBN1
Rsbn1l	RSBN1L
Ddi2	RSC1A1
Rsc1a1	RSC1A1
Rsf1	RSF1
Rsl1d1	RSL1D1
Rsl24d1	RSL24D1
Rsph1	RSPH1
Rsph14	RSPH14
Rsph3a	RSPH3
Rsph3b	RSPH3
Rsph9	RSPH9
Rspo1	RSPO1
Rspo2	RSPO2
Rspo3	RSPO3
Rspo4	RSPO4
Rsrc1	RSRC1
Rsrc2	RSRC2
Rsu1	RSU1
Rtcb	RTCB
Rtfdc1	RTFDC1
Rtkn2	RTKN2
Rtn1	RTN1
Rtn4	RTN4
Rtn4ip1	RTN4IP1
Rtn4r	RTN4R
Rtn4rl1	RTN4RL1
Rtn4rl2	RTN4RL2
Rttn	RTTN
Rubcn	RUBCN
Rubcnl	RUBCNL
Rufy1	RUFY1
Rufy3	RUFY3
Rundc1	RUNDC1
Rundc3a	RUNDC3A
Rundc3b	RUNDC3B
Runx1	RUNX1
Runx1t1	RUNX1T1
Runx2	RUNX2
Runx3	RUNX3
Rusc2	RUSC2
Ruvbl1	RUVBL1
Rwdd1	RWDD1
Rwdd2a	RWDD2A
Rwdd2b	RWDD2B
Rwdd3	RWDD3
Rwdd4a	RWDD4
Rxfp1	RXFP1
Rxfp3	RXFP3
Rxrg	RXRG
Ryk	RYK
Ryr2	RYR2
Ryr3	RYR3
S100a1	S100A1
S100a10	S100A10
S100a11	S100A11
S100a13	S100A13
S100a14	S100A14
S100a16	S100A16
S100a6	S100A6
S100a8	S100A8
S100b	S100B
S100z	S100Z
S1pr1	S1PR1
S1pr2	S1PR2
S1pr4	S1PR4
Sacm1l	SACM1L
Sacs	SACS
Sae1	SAE1
Sag	SAG
Sall1	SALL1
Sall3	SALL3
Sall4	SALL4
Samd10	SAMD10
Samd11	SAMD11
Samd12	SAMD12
Samd3	SAMD3
Samd4	SAMD4A
Samd4b	SAMD4B
Samd5	SAMD5
Samd7	SAMD7
Samd8	SAMD8
Samhd1	SAMHD1
Samm50	SAMM50
Samsn1	SAMSN1
Sap130	SAP130
Sap18	SAP18
Sap18b	SAP18
Sap30	SAP30
Sap30bp	SAP30BP
Sap30l	SAP30L
Sar1a	SAR1A
Sar1b	SAR1B
Saraf	SARAF
Sardh	SARDH
Sarm1	SARM1
Sarnp	SARNP
Gm6563	SARNP
Sars	SARS
Sart3	SART3
Sash1	SASH1
Sash3	SASH3
Sass6	SASS6
Sat1	SAT1
Sat2	SAT2
Satb1	SATB1
Satb2	SATB2
Saxo1	SAXO1
Saxo2	SAXO2
Saysd1	SAYSD1
Sbds	SBDS
Sbf1	SBF1
Sbf2	SBF2
Sbk1	SBK1
Sbno1	SBNO1
Sbno2	SBNO2
Sbspon	SBSPON
Sc5d	SC5D
Scaf11	SCAF11
Scaf4	SCAF4
Scaf8	SCAF8
Scai	SCAI
Scamp1	SCAMP1
Scamp2	SCAMP2
Scamp3	SCAMP3
Scamp4	SCAMP4
Scaper	SCAPER
Scara3	SCARA3
Scara5	SCARA5
Scarb1	SCARB1
Scarb2	SCARB2
Scarf2	SCARF2
Gm22767	SCARNA1
Gm23751	SCARNA11
Gm26347	SCARNA11
Scarna13	SCARNA13
Gm26489	SCARNA13
Gm25624	SCARNA13
Gm23505	SCARNA14
Gm24289	SCARNA14
Gm22433	SCARNA14
Gm25820	SCARNA15
Mir1839	SCARNA15
Gm22897	SCARNA15
Gm26413	SCARNA15
Gm22813	SCARNA15
Gm23370	SCARNA15
Gm26083	SCARNA16
Gm25434	SCARNA16
Gm26215	SCARNA20
Gm25492	SCARNA20
Gm24682	SCARNA20
Gm22728	SCARNA23
Gm23557	SCARNA24
Gm25119	SCARNA3
Gm24718	SCARNA3
Scarna3b	SCARNA3
Scarna3a	SCARNA3
Gm22416	SCARNA3
Gm22387	SCARNA3
Gm22897	SCARNA4
Gm26039	SCARNA4
Gm26413	SCARNA4
Gm23370	SCARNA4
Gm25058	SCARNA4
Gm22813	SCARNA4
Gm25820	SCARNA4
Gm25825	SCARNA4
Gm25395	SCARNA6
Gm22009	SCARNA7
Scarna8	SCARNA8
Sccpdh	SCCPDH
Scd4	SCD
Scd2	SCD
Scd1	SCD
Scd3	SCD
Scfd1	SCFD1
Scg2	SCG2
Scg3	SCG3
Scg5	SCG5
Scgn	SCGN
Scin	SCIN
Scly	SCLY
Scmh1	SCMH1
Scml2	SCML2
Scml4	SCML4
Scn10a	SCN10A
Scn11a	SCN11A
Scn1a	SCN1A
Scn2a	SCN2A
Scn2b	SCN2B
Scn3a	SCN3A
Scn3b	SCN3B
Scn4a	SCN4A
Scn4b	SCN4B
Scn5a	SCN5A
Scn8a	SCN8A
Scn9a	SCN9A
Scn7a	SCN9A
Scnm1	SCNM1
Scnn1a	SCNN1A
Scnn1b	SCNN1B
Scnn1g	SCNN1G
Scp2	SCP2
Scpep1	SCPEP1
Scrg1	SCRG1
Scrib	SCRIB
Scrn1	SCRN1
Scrn2	SCRN2
Scrn3	SCRN3
Scrt2	SCRT2
Sctr	SCTR
Scube1	SCUBE1
Scube2	SCUBE2
Scube3	SCUBE3
Scx	SCX
Scyl2	SCYL2
Scyl3	SCYL3
Sdad1	SDAD1
Sdc1	SDC1
Sdc2	SDC2
Sdc3	SDC3
Sdc4	SDC4
Sdcbp	SDCBP
Sdcbp2	SDCBP2
Sdccag8	SDCCAG8
Sde2	SDE2
Cxcl12	SDF1
Sdf2	SDF2
Sdf2l1	SDF2L1
Sdf4	SDF4
Sdha	SDHA
Sdhaf3	SDHAF3
Sdhaf4	SDHAF4
Sdhb	SDHB
Sdk1	SDK1
Sdk2	SDK2
Nudt16l1	SDOS
Sdr16c5	SDR16C5
Sdr16c6	SDR16C5
Sdr42e1	SDR42E1
Sdsl	SDSL
Sebox	SEBOX
Sec11a	SEC11A
Sec11c	SEC11C
Sec14l1	SEC14L1
Sec14l5	SEC14L5
Sec16a	SEC16A
Sec16b	SEC16B
Sec22a	SEC22A
Sec22b	SEC22B
Sec22c	SEC22C
Sec23a	SEC23A
Sec23b	SEC23B
Sec23ip	SEC23IP
Sec24a	SEC24A
Sec24b	SEC24B
Sec24c	SEC24C
Sec24d	SEC24D
Sec31a	SEC31A
Sec61a1	SEC61A1
Sec61a2	SEC61A2
Sec61b	SEC61B
Gm10320	SEC61B
Sec61g	SEC61G
Sec62	SEC62
Sec63	SEC63
Secisbp2	SECISBP2
Secisbp2l	SECISBP2L
Seh1l	SEH1L
Sel1l	SEL1L
Sel1l3	SEL1L3
Selenoi	SELENOI
Selenoo	SELENOO
Selenop	SELENOP
Selenot	SELENOT
Selenok	SELK
Selenom	SELM
Sema3a	SEMA3A
Sema3b	SEMA3B
Sema3c	SEMA3C
Sema3d	SEMA3D
Sema3e	SEMA3E
Sema3f	SEMA3F
Sema3g	SEMA3G
Sema4b	SEMA4B
Sema4d	SEMA4D
Sema4g	SEMA4G
Sema5a	SEMA5A
Sema5b	SEMA5B
Sema6a	SEMA6A
Sema6b	Sema6B
Sema6c	SEMA6C
Sema6d	SEMA6D
Sema7a	SEMA7A
Senp1	SENP1
AF366264	SENP2
Gm5415	SENP2
4930444G20Rik	SENP2
Senp2	SENP2
Gm7275	SENP2
Gm5407	SENP2
Senp5	SENP5
Senp6	SENP6
Senp7	SENP7
Senp8	SENP8
Sephs1	SEPHS1
Selenon	SEPN1
Sepsecs	SEPSECS
Serac1	SERAC1
Serbp1	SERBP1
Sergef	SERGEF
Serhl	SERHL2
Serinc1	SERINC1
Serinc2	SERINC2
Serinc3	SERINC3
Serinc4	SERINC4
Serinc5	SERINC5
Serp1	SERP1
Serpina10	SERPINA10
Serpina12	SERPINA12
Serpinb1a	SERPINB1
Serpinb1c	SERPINB1
Serpinb1b	SERPINB1
Serpinb2	SERPINB2
Serpinb5	SERPINB5
Serpinc1	SERPINC1
Serpind1	SERPIND1
Serpine2	SERPINE2
Serpine3	SERPINE3
Serpinf1	SERPINF1
Serpinf2	SERPINF2
Serping1	SERPING1
Serpinh1	SERPINH1
Serpini1	SERPINI1
Sertad2	SERTAD2
Sertad4	SERTAD4
Sertm1	SERTM1
Sesn1	SESN1
Sestd1	SESTD1
Setbp1	SETBP1
Setd1b	SETD1B
Setd2	SETD2
Setd3	SETD3
Setd4	SETD4
Setd6	SETD6
Setd7	SETD7
Setdb1	SETDB1
Setdb2	SETDB2
Setx	SETX
Sez6	SEZ6
Sez6l	SEZ6L
Sf3a1	SF3A1
Sf3a2	SF3A2
Sf3a3	SF3A3
Sf3b1	SF3B1
Sf3b3	SF3B3
Sf3b4	SF3B4
Sf3b5	SF3B5
Sf3b6	SF3B6
Sfmbt1	SFMBT1
Sfmbt2	SFMBT2
Sfn	SFN
Sfpq	SFPQ
Sfr1	SFR1
Sfrp1	SFRP1
Sfrp2	SFRP2
Sfrp4	SFRP4
Sfrp5	SFRP5
Sfswap	SFSWAP
Sft2d1	SFT2D1
Gm12166	SFT2D1
Sft2d2	SFT2D2
Sft2d3	SFT2D3
Sfxn1	SFXN1
Sfxn3	SFXN3
Sfxn4	SFXN4
Sfxn5	SFXN5
Sgca	SGCA
Sgcb	SGCB
Sgcd	SGCD
Sgce	SGCE
Sgcg	SGCG
Sgcz	SGCZ
Sgip1	SGIP1
Sgk1	SGK1
Sgk2	SGK2
Sgk3	SGK3
Sgms1	SGMS1
Sgms2	SGMS2
Sgpl1	SGPL1
Sgpp1	SGPP1
Sgpp2	SGPP2
Sgsh	SGSH
Sgsm1	SGSM1
Sgsm2	SGSM2
Sgsm3	SGSM3
Sgta	SGTA
Sgtb	SGTB
Sh2b2	SH2B2
Sh2b3	SH2B3
Sh2d1a	SH2D1A
Sh2d1b1	SH2D1B
Sh2d1b2	SH2D1B
Sh2d3c	SH2D3C
Sh2d4a	SH2D4A
Sh2d4b	SH2D4B
Sh2d5	SH2D5
Sh3bgr	SH3BGR
Sh3bgrl	SH3BGRL
Sh3bgrl2	SH3BGRL2
Sh3bgrl3	SH3BGRL3
Sh3bp1	SH3BP1
Sh3bp2	SH3BP2
Sh3bp4	SH3BP4
Sh3bp5	SH3BP5
Sh3d19	SH3D19
Sh3gl1	SH3GL1
Sh3gl2	SH3GL2
Sh3gl3	SH3GL3
Sh3glb1	SH3GLB1
Sh3glb2	SH3GLB2
Sh3kbp1	SH3KBP1
Sh3pxd2a	SH3PXD2A
Sh3pxd2b	SH3PXD2B
Sh3rf1	SH3RF1
Sh3rf2	SH3RF2
Sh3tc1	SH3TC1
Sh3yl1	SH3YL1
Shc1	SHC1
Shc2	SHC2
Shc3	SHC3
Shcbp1	SHCBP1
She	SHE
Shh	SHH
Shisa2	SHISA2
Shisa4	SHISA4
Shkbp1	SHKBP1
Shmt1	SHMT1
Shoc2	SHOC2
Shox2	SHOX2
Shprh	SHPRH
Shq1	SHQ1
Shroom2	SHROOM2
Shroom4	SHROOM4
Shtn1	SHTN1
Siah2	SIAH2
Siah3	SIAH3
St8sia1	Sial-T2
St8sia3	SIAT8C
St3gal5	SIAT9
Sidt1	SIDT1
Sigirr	SIGIRR
Siglec15	SIGLEC15
Sigmar1	SIGMAR1
Sik2	SIK2
Sik3	SIK3
Sike1	SIKE1
Sil1	SIL1
Sim1	SIM1
Sim2	SIM2
Sin3a	SIN3A
Sin3b	SIN3B
Zeb2	Sip1
Sipa1l2	SIPA1L2
Sirt1	SIRT1
Sirt2	SIRT2
Sirt3	SIRT3
Sirt4	SIRT4
Sirt5	SIRT5
Sirt6	SIRT6
Sirt7	SIRT7
Siva1	SIVA1
Six1	Six1
Six2	SIX2
Six3	SIX3
Gm27275	Six3os1_5
Gm27427	Six3os1_7
Six4	SIX4
Six6	SIX6
Ska3	SKA3
Skap2	SKAP2
Ski	SKI
Skil	SKIL
Skiv2l2	SKIV2L2
Skp2	SKP2
Sla	SLA
Sla2	SLA2
Slain1	SLAIN1
Slain2	SLAIN2
Slbp	SLBP
Gm5868	SLC10A4
Slc10a4	SLC10A4
Slc10a7	SLC10A7
Slc11a1	SLC11A1
Slc12a1	SLC12A1
Slc12a2	SLC12A2
Slc12a3	SLC12A3
Slc12a4	SLC12A4
Slc12a5	SLC12A5
Slc12a7	SLC12A7
Slc12a9	SLC12A9
Slc13a1	SLC13A1
Slc13a2	SLC13A2
Slc13a4	SLC13A4
Slc13a5	SLC13A5
Slc14a1	SLC14A1
Slc15a1	SLC15A1
Slc15a2	SLC15A2
Slc15a4	SLC15A4
Slc15a5	SLC15A5
Slc16a1	SLC16A1
Slc16a10	SLC16A10
Slc16a12	SLC16A12
Slc16a14	SLC16A14
Slc16a2	SLC16A2
Slc16a3	SLC16A3
Slc16a4	SLC16A4
Slc16a5	SLC16A5
Slc16a6	SLC16A6
Slc16a7	SLC16A7
Slc16a8	SLC16A8
Slc17a5	SLC17A5
Slc17a6	SLC17A6
Slc17a8	SLC17A8
Slc17a9	SLC17A9
Slc18a1	SLC18A1
Slc18a2	SLC18A2
Slc18a3	SLC18A3
Slc18b1	SLC18B1
Slc19a1	SLC19A1
Slc19a2	SLC19A2
Slc1a1	SLC1A1
Slc1a2	SLC1A2
Slc1a3	SLC1A3
Slc1a4	SLC1A4
Slc1a6	SLC1A6
Slc1a7	SLC1A7
Slc20a1	SLC20A1
Slc20a2	SLC20A2
Slc22a15	SLC22A15
Slc22a16	SLC22A16
Slc22a23	SLC22A23
Slc22a3	SLC22A3
Slc22a5	SLC22A5
Slc22a21	SLC22A5
Slc22a7	SLC22A7
Slc23a1	SLC23A1
Slc24a2	SLC24A2
Slc24a3	SLC24A3
Slc24a4	SLC24A4
Slc25a11	SLC25A11
Slc25a12	SLC25A12
Slc25a14	SLC25A14
Slc25a16	SLC25A16
Slc25a17	SLC25A17
Slc25a19	SLC25A19
Slc25a20	SLC25A20
Slc25a21	SLC25A21
Slc25a22	SLC25A22
Slc25a54	SLC25A24
Slc25a24	SLC25A24
Slc25a25	SLC25A25
Slc25a26	SLC25A26
Slc25a28	SLC25A28
Slc25a29	SLC25A29
Slc25a3	SLC25A3
Slc25a30	SLC25A30
Slc25a32	SLC25A32
Slc25a33	SLC25A33
Slc25a34	SLC25A34
Slc25a36	SLC25A36
Slc25a38	SLC25A38
Slc25a39	SLC25A39
Slc25a4	SLC25A4
Slc25a40	SLC25A40
Slc25a42	SLC25A42
Slc25a43	SLC25A43
Slc25a44	SLC25A44
Slc25a46	SLC25A46
Slc25a47	SLC25A47
Slc25a5	SLC25A5
Slc26a1	SLC26A1
Slc26a11	SLC26A11
Slc26a2	SLC26A2
Slc26a3	SLC26A3
Slc26a4	SLC26A4
Slc26a5	SLC26A5
Slc26a6	SLC26A6
Slc26a7	SLC26A7
Slc26a8	SLC26A8
Slc26a9	SLC26A9
Slc27a1	SLC27A1
Slc27a4	SLC27A4
Slc27a5	SLC27A5
Slc27a6	SLC27A6
Slc29a1	SLC29A1
Slc29a4	SLC29A4
Slc2a1	SLC2A1
Slc2a10	SLC2A10
Slc2a12	SLC2A12
Slc2a13	SLC2A13
Slc2a2	SLC2A2
Slc2a5	SLC2A5
Slc2a6	SLC2A6
Slc2a8	SLC2A8
Slc2a9	SLC2A9
Slc30a1	SLC30A1
Slc30a10	SLC30A10
Slc30a2	SLC30A2
Slc30a4	SLC30A4
Slc30a5	SLC30A5
Slc30a6	SLC30A6
Slc30a7	SLC30A7
Slc30a8	SLC30A8
Slc31a1	SLC31A1
Slc31a2	SLC31A2
Slc32a1	SLC32A1
Slc33a1	SLC33A1
Slc34a1	SLC34A1
Slc34a2	SLC34A2
Slc35a1	SLC35A1
Slc35a3	SLC35A3
Slc35a4	SLC35A4
Slc35b1	SLC35B1
Slc35b2	SLC35B2
Slc35b3	SLC35B3
Slc35b4	SLC35B4
Slc35c1	SLC35C1
Slc35c2	SLC35C2
Slc35d1	SLC35D1
Slc35d3	SLC35D3
Slc35e1	SLC35E1
Slc35e3	SLC35E3
Slc35f1	SLC35F1
Slc35f2	SLC35F2
Slc35f3	SLC35F3
Slc35f4	SLC35F4
Slc35f5	SLC35F5
Slc35f6	SLC35F6
Slc35g1	SLC35G1
Slc35g2	SLC35G2
Slc36a4	SLC36A4
Slc37a1	SLC37A1
Slc37a2	SLC37A2
Slc37a3	SLC37A3
Slc37a4	SLC37A4
Slc38a1	SLC38A1
Slc38a10	SLC38A10
Slc38a11	SLC38A11
Slc38a2	SLC38A2
Slc38a3	SLC38A3
Slc38a4	SLC38A4
Slc38a6	SLC38A6
Slc38a8	SLC38A8
Slc38a9	SLC38A9
Slc39a1	SLC39A1
Slc39a10	SLC39A10
Slc39a11	SLC39A11
Slc39a12	SLC39A12
Slc39a13	SLC39A13
Slc39a14	SLC39A14
Slc39a3	SLC39A3
Slc39a8	SLC39A8
Slc39a9	SLC39A9
Slc3a1	SLC3A1
Slc40a1	SLC40A1
Slc41a1	SLC41A1
Slc41a2	SLC41A2
Slc41a3	SLC41A3
Slc44a1	SLC44A1
Slc44a3	SLC44A3
Slc44a5	SLC44A5
Slc45a1	SLC45A1
Slc45a2	SLC45A2
Slc45a3	SLC45A3
Slc45a4	SLC45A4
Slc46a1	SLC46A1
Slc46a2	SLC46A2
Slc46a3	SLC46A3
Slc48a1	SLC48A1
Slc4a1	SLC4A1
Slc4a10	SLC4A10
Slc4a11	SLC4A11
Slc4a1ap	SLC4A1AP
Slc4a2	SLC4A2
Slc4a3	SLC4A3
Slc4a4	SLC4A4
Slc4a5	SLC4A5
Slc4a7	SLC4A7
Slc4a8	SLC4A8
Slc4a9	SLC4A9
Slc51a	SLC51A
Slc52a3	SLC52A3
Slc5a10	SLC5A10
Slc5a12	SLC5A12
Slc5a5	SLC5A5
Slc5a6	SLC5A6
Slc5a7	SLC5A7
Slc5a8	SLC5A8
Slc5a9	SLC5A9
Slc6a1	SLC6A1
Slc6a11	SLC6A11
Slc6a12	SLC6A12
Slc6a13	SLC6A13
Slc6a14	SLC6A14
Slc6a15	SLC6A15
Slc6a17	SLC6A17
Slc6a18	SLC6A18
Slc6a19	SLC6A19
Slc6a2	SLC6A2
Slc6a20b	SLC6A20
Slc6a20a	SLC6A20
Slc6a4	SLC6A4
Slc6a5	SLC6A5
Slc6a6	SLC6A6
Slc6a7	SLC6A7
Slc6a9	SLC6A9
Slc7a1	SLC7A1
Slc7a10	SLC7A10
Slc7a11	SLC7A11
Slc7a13	SLC7A13
Slc7a12	SLC7A13
Slc7a14	SLC7A14
Slc7a2	SLC7A2
AU018091	SLC7A3
Slc7a3	SLC7A3
Slc7a4	SLC7A4
Slc7a5	SLC7A5
Slc7a6	SLC7A6
Slc7a6os	SLC7A6OS
Slc7a9	SLC7A9
Slc8a1	SLC8A1
Slc8a3	SLC8A3
Slc8b1	SLC8B1
